gene_id,Sample_1,Sample_2,Sample_3,Sample_4,Sample_5,Sample_6,Sample_7,Sample_8,Sample_9,Sample_10
Gene_3033,242,303,300,394,204,281,249,217,351,371
Gene_3034,215,219,291,434,337,348,340,620,203,304
Gene_3035,27,58,41,36,21,24,11,42,28,19
Gene_3036,240,233,313,274,239,298,271,178,148,343
Gene_3037,367,463,254,246,295,291,731,297,529,321
Gene_3038,191,88,87,172,115,122,195,214,254,111
Gene_3039,114,143,177,139,132,248,206,165,91,107
Gene_3040,405,333,323,524,292,163,291,416,222,370
Gene_3041,751,376,508,790,394,402,518,953,426,403
Gene_3042,39,16,36,34,34,22,39,36,18,25
Gene_3043,166,257,214,110,213,296,244,275,187,295
Gene_3044,105,163,209,117,271,131,133,179,144,133
Gene_3045,254,364,386,436,264,348,252,390,235,255
Gene_3046,34,29,43,26,42,38,51,25,33,33
Gene_3047,203,171,150,163,117,243,107,342,307,166
Gene_3048,9,18,16,9,11,4,10,7,7,7
Gene_3049,268,272,158,230,340,198,278,308,121,326
Gene_3050,54,93,87,41,40,33,37,29,39,21
Gene_3051,279,587,701,409,226,786,299,479,335,498
Gene_3052,626,399,594,214,323,164,416,255,405,392
Gene_3053,711,314,448,345,477,177,469,533,370,440
Gene_3054,82,88,69,76,35,65,23,95,91,64
Gene_3055,87,228,134,191,212,217,156,155,99,132
Gene_3056,17,26,8,7,11,13,20,19,19,11
Gene_3057,405,635,580,371,310,585,145,303,376,347
Gene_3058,496,221,275,212,345,512,428,504,533,260
Gene_3059,222,254,211,320,267,337,321,398,271,338
Gene_3060,557,325,444,388,207,322,300,633,684,298
Gene_3061,30,29,24,30,30,47,34,40,18,38
Gene_3062,460,275,134,220,318,315,289,226,308,248
Gene_3063,245,397,332,382,493,310,348,701,364,217
Gene_3064,426,456,468,492,284,373,299,263,268,443
Gene_3065,70,31,54,36,26,56,42,29,49,47
Gene_3066,111,172,135,124,161,304,186,95,262,170
Gene_3067,46,46,78,40,31,32,39,52,44,29
Gene_3068,328,246,172,306,280,213,451,310,415,235
Gene_3069,157,115,169,102,142,235,197,147,176,69
Gene_3070,549,498,473,295,316,570,864,386,513,412
Gene_3071,112,158,138,225,96,194,213,198,131,135
Gene_3072,331,192,276,186,235,282,260,299,82,285
Gene_3073,85,105,44,81,89,49,45,79,85,57
Gene_3074,135,226,143,196,176,207,163,259,103,230
Gene_3075,426,592,203,401,405,420,994,299,569,594
Gene_3076,776,416,408,499,456,455,349,275,375,315
Gene_3077,72,88,39,82,71,42,66,59,41,45
Gene_3078,312,298,453,420,362,162,279,344,504,486
Gene_3079,166,141,154,163,132,156,126,188,176,208
Gene_3080,195,149,232,268,72,242,128,111,137,111
Gene_3081,309,503,657,227,450,685,810,575,413,1028
Gene_3082,99,157,155,146,86,287,221,263,189,198
Gene_3083,435,554,300,409,395,572,517,440,513,959
Gene_3084,25,36,34,46,44,25,16,24,48,29
Gene_3085,111,137,225,212,178,129,183,155,229,202
Gene_3086,442,604,187,395,772,542,553,399,491,277
Gene_3087,100,81,40,62,91,96,72,69,82,99
Gene_3088,65,76,39,62,38,48,46,27,71,63
Gene_3089,263,372,212,337,229,345,425,331,226,230
Gene_3090,356,241,334,350,469,405,250,292,430,233
Gene_3091,22,30,25,19,15,8,5,21,36,41
Gene_3092,228,216,315,233,276,165,257,122,195,302
Gene_3093,196,240,380,404,415,277,394,400,358,606
Gene_3094,291,205,352,315,338,243,338,94,249,287
Gene_3095,87,101,31,77,71,35,72,117,56,53
Gene_3096,368,608,654,337,580,714,434,577,291,491
Gene_3097,104,54,79,33,63,96,81,74,110,63
Gene_3098,233,99,308,247,167,299,176,136,294,230
Gene_3099,100,145,169,180,82,306,90,94,135,152
Gene_3100,192,356,223,276,389,307,388,305,218,396
Gene_3101,208,121,168,297,279,193,159,239,143,143
Gene_3102,293,271,258,455,194,224,124,172,126,144
Gene_3103,410,355,562,317,437,342,391,405,338,410
Gene_3104,348,76,161,150,219,179,525,188,234,197
Gene_3105,405,241,269,375,491,314,210,335,440,632
Gene_3106,476,390,482,540,610,387,801,460,408,516
Gene_3107,64,145,84,95,155,95,145,79,137,157
Gene_3108,241,192,239,204,176,212,357,223,175,245
Gene_3109,374,322,334,395,254,427,229,147,322,230
Gene_3110,270,314,235,154,350,272,265,487,182,406
Gene_3111,265,193,196,173,165,317,240,140,158,160
Gene_3112,106,96,117,89,73,208,82,205,114,141
Gene_3113,22,12,23,10,15,16,9,37,23,13
Gene_3114,551,642,626,320,470,438,389,336,687,579
Gene_3115,39,30,47,23,50,26,29,43,30,14
Gene_3116,295,218,196,348,160,188,184,116,166,280
Gene_3117,428,195,386,211,238,187,202,188,280,281
Gene_3118,308,657,423,258,543,609,403,372,559,514
Gene_3119,93,98,39,143,178,196,201,172,54,130
Gene_3120,174,413,252,598,398,267,451,382,506,460
Gene_3121,106,57,78,45,73,63,32,78,47,59
Gene_3122,44,34,30,38,72,38,48,20,36,26
Gene_3123,509,446,383,370,773,465,382,243,529,656
Gene_3124,30,32,46,39,28,35,48,53,49,51
Gene_3125,172,140,148,79,69,130,69,65,73,54
Gene_3126,325,272,337,293,414,303,238,387,274,248
Gene_3127,625,344,263,575,283,266,617,405,512,313
Gene_3128,62,44,50,56,16,41,64,56,31,27
Gene_3129,126,66,170,105,70,106,59,89,135,144
Gene_3130,86,60,86,119,78,89,148,47,110,51
Gene_3131,537,436,284,447,543,336,434,338,303,260
Gene_3132,437,362,582,449,321,313,278,325,330,469
Gene_3133,172,83,140,143,51,148,110,71,137,87
Gene_3134,441,426,236,338,440,511,400,320,362,497
Gene_3135,56,55,32,32,65,27,51,45,65,34
Gene_3136,186,591,343,158,485,569,436,307,263,514
Gene_3137,46,50,35,58,21,23,27,14,31,61
Gene_3138,625,457,383,570,572,464,469,350,317,231
Gene_3139,351,303,444,444,553,530,331,361,319,525
Gene_3140,28,58,21,22,53,72,33,47,35,33
Gene_3141,116,211,252,260,241,223,359,279,264,170
Gene_3142,650,295,423,450,405,564,408,465,365,440
Gene_3143,752,635,251,375,615,189,464,864,189,648
Gene_3144,422,218,314,219,306,503,281,284,200,411
Gene_3145,144,248,217,382,200,275,236,262,352,367
Gene_3146,84,37,81,75,35,72,131,107,115,118
Gene_3147,102,74,110,82,102,92,68,180,67,71
Gene_3148,365,262,578,364,310,797,436,608,386,687
Gene_3149,216,105,234,236,293,111,90,226,280,275
Gene_3150,385,523,392,390,487,455,329,421,538,517
Gene_3151,184,315,469,300,271,324,262,215,230,161
Gene_3152,427,406,303,558,441,414,590,239,413,561
Gene_3153,91,151,137,102,44,114,116,51,70,72
Gene_3154,18,49,52,102,43,58,41,48,53,38
Gene_3155,145,145,133,250,208,196,147,142,141,219
Gene_3156,520,344,391,523,654,283,276,395,507,667
Gene_3157,252,229,220,202,135,188,136,225,112,174
Gene_3158,481,322,544,356,284,597,405,347,301,313
Gene_3159,218,330,451,530,444,282,175,451,423,392
Gene_3160,378,453,167,629,273,515,466,536,423,337
Gene_3161,321,486,423,352,319,254,302,281,219,395
Gene_3162,201,382,336,386,317,222,167,348,304,230
Gene_3163,70,48,58,50,87,70,70,58,79,85
Gene_3164,35,53,70,33,78,45,39,45,55,29
Gene_3165,9,13,18,9,11,9,13,6,14,13
Gene_3166,270,426,583,531,405,365,471,391,269,422
Gene_3167,187,245,165,225,213,134,172,298,233,177
Gene_3168,59,63,64,86,65,60,50,79,72,52
Gene_3169,211,313,566,295,357,205,318,224,165,182
Gene_3170,189,203,240,160,164,136,154,238,163,166
Gene_3171,133,75,49,92,113,99,71,78,129,88
Gene_3172,444,443,405,208,387,246,499,259,318,353
Gene_3173,89,224,232,307,147,148,356,196,233,203
Gene_3174,125,316,135,272,238,98,169,223,204,243
Gene_3175,363,468,300,325,298,330,440,525,271,582
Gene_3176,489,461,539,439,249,423,609,524,599,404
Gene_3177,278,469,405,510,288,368,501,590,337,336
Gene_3178,468,443,523,451,434,453,634,596,634,467
Gene_3179,339,474,327,296,404,390,364,489,408,539
Gene_3180,46,72,101,89,69,36,67,55,61,66
Gene_3181,120,330,117,494,432,257,476,180,253,317
Gene_3182,36,13,26,18,38,44,29,27,18,24
Gene_3183,150,62,134,40,66,124,131,89,81,126
Gene_3184,574,500,188,583,566,483,576,299,594,535
Gene_3185,370,288,495,577,272,296,324,527,347,509
Gene_3186,208,61,102,71,146,150,133,123,119,265
Gene_3187,190,76,242,195,138,118,129,120,128,139
Gene_3188,198,483,392,472,583,492,280,571,378,284
Gene_3189,191,200,116,193,183,146,209,152,69,234
Gene_3190,263,163,324,155,304,435,176,262,291,245
Gene_3191,662,750,442,571,355,287,535,533,509,528
Gene_3192,160,257,200,161,159,150,180,247,107,153
Gene_3193,33,68,53,75,54,70,69,64,39,63
Gene_3194,225,418,458,504,309,470,504,452,480,357
Gene_3195,88,77,76,139,124,157,99,70,66,94
Gene_3196,257,262,511,474,510,368,172,425,628,329
Gene_3197,27,44,31,25,44,23,31,31,27,37
Gene_3198,74,138,143,94,117,130,87,123,164,134
Gene_3199,72,79,102,65,57,81,84,68,97,49
Gene_3200,97,342,240,288,171,199,102,219,385,329
Gene_3201,70,175,135,119,137,166,121,102,125,83
Gene_3202,685,603,396,373,391,502,406,396,797,445
Gene_3203,113,179,180,111,162,99,133,214,202,152
Gene_3204,104,158,118,117,130,148,203,105,140,194
Gene_3205,112,99,70,113,54,85,168,61,48,57
Gene_3206,344,490,410,296,346,365,272,401,368,275
Gene_3207,347,758,710,497,592,366,360,436,400,279
Gene_3208,184,261,190,270,252,271,395,256,219,255
Gene_3209,517,494,585,421,368,629,518,513,559,472
Gene_3210,499,632,552,429,653,575,159,256,355,312
Gene_3211,256,320,422,453,282,297,317,499,327,397
Gene_3212,447,269,338,394,459,742,251,324,664,643
Gene_3213,460,403,457,271,256,520,482,311,448,187
Gene_3214,262,157,725,377,330,369,244,264,259,252
Gene_3215,200,49,114,145,126,104,131,88,99,154
Gene_3216,360,239,221,367,478,182,338,201,227,338
Gene_3217,78,52,48,48,44,62,21,43,34,79
Gene_3218,269,224,418,435,245,338,277,291,587,492
Gene_3219,227,162,318,360,205,152,306,422,305,383
Gene_3220,288,556,423,468,388,384,389,521,327,655
Gene_3221,252,419,128,206,231,312,218,172,367,188
Gene_3222,92,135,107,133,86,91,99,75,104,70
Gene_3223,112,147,276,254,297,295,271,301,270,122
Gene_3224,714,262,418,698,578,637,580,737,641,655
Gene_3225,438,634,520,729,508,560,552,504,353,304
Gene_3226,287,493,280,295,425,547,480,1029,488,717
Gene_3227,396,249,267,255,105,138,219,193,311,244
Gene_3228,432,351,530,415,404,289,190,597,550,426
Gene_3229,95,75,117,153,80,96,112,108,51,83
Gene_3230,564,394,478,658,316,505,329,443,546,572
Gene_3231,434,367,641,236,595,436,448,470,528,434
Gene_3232,303,580,534,395,352,532,634,623,661,328
Gene_3233,50,25,39,61,56,47,45,68,77,41
Gene_3234,220,215,252,231,179,131,191,202,244,173
Gene_3235,499,485,365,338,233,334,193,320,319,191
Gene_3236,408,642,447,564,545,572,288,374,287,466
Gene_3237,273,147,161,263,160,287,168,203,193,275
Gene_3238,390,245,351,298,441,436,424,375,573,222
Gene_3239,181,160,382,226,145,152,146,270,142,122
Gene_3240,393,204,373,263,322,229,321,541,295,250
Gene_3241,28,28,20,8,39,16,18,13,12,23
Gene_3242,246,273,249,237,189,208,196,221,147,183
Gene_3243,289,840,523,276,330,401,602,732,420,423
Gene_3244,102,113,168,250,146,310,298,111,329,283
Gene_3245,71,88,65,55,103,64,50,59,52,34
Gene_3246,289,226,236,313,180,321,160,302,240,296
Gene_3247,148,136,234,237,282,105,142,209,187,153
Gene_3248,198,207,232,155,199,120,131,107,141,167
Gene_3249,332,464,223,197,475,618,527,280,394,672
Gene_3250,193,245,56,159,195,254,226,88,295,62
Gene_3251,93,144,74,91,111,63,110,101,170,84
Gene_3252,52,60,53,66,66,68,97,50,77,39
Gene_3253,471,745,455,1056,362,828,445,621,514,585
Gene_3254,368,624,217,289,299,380,396,300,584,293
Gene_3255,56,59,63,73,101,95,26,72,51,46
Gene_3256,16,33,48,22,18,44,47,36,26,28
Gene_3257,409,126,201,198,262,490,209,178,209,252
Gene_3258,281,121,113,185,163,119,145,156,313,310
Gene_3259,197,239,317,400,331,350,264,259,431,340
Gene_3260,406,334,457,176,246,301,274,184,651,313
Gene_3261,201,117,126,181,85,191,218,229,170,71
Gene_3262,369,301,268,280,239,302,120,229,194,269
Gene_3263,571,362,279,315,297,488,328,496,335,480
Gene_3264,340,417,253,473,219,428,501,398,576,499
Gene_3265,282,236,317,122,396,365,284,297,255,265
Gene_3266,461,290,516,472,412,582,322,351,402,416
Gene_3267,382,199,288,666,228,263,592,383,319,545
Gene_3268,451,425,551,323,318,629,277,638,315,254
Gene_3269,295,394,325,273,196,175,198,185,164,173
Gene_3270,161,287,244,114,256,211,234,241,302,181
Gene_3271,147,108,217,128,126,112,190,130,136,91
Gene_3272,405,209,341,371,471,337,252,501,646,373
Gene_3273,195,387,418,245,471,146,256,87,374,329
Gene_3274,308,254,423,450,216,181,548,269,423,324
Gene_3275,34,45,34,48,46,55,47,29,17,72
Gene_3276,468,373,428,379,532,372,363,302,452,240
Gene_3277,72,68,82,159,77,86,174,127,76,145
Gene_3278,470,273,259,117,300,542,368,413,670,210
Gene_3279,67,61,92,82,57,66,49,49,102,76
Gene_3280,43,45,62,31,50,28,54,63,52,51
Gene_3281,149,78,150,187,164,155,170,98,157,163
Gene_3282,156,271,199,156,250,201,254,153,283,179
Gene_3283,43,72,38,80,43,44,54,69,32,47
Gene_3284,166,154,131,171,104,140,188,199,145,93
Gene_3285,473,321,397,237,207,202,144,299,485,443
Gene_3286,381,325,239,223,231,300,267,222,207,191
Gene_3287,427,294,305,344,320,447,394,496,474,307
Gene_3288,340,222,216,240,152,318,155,329,255,323
Gene_3289,171,266,570,491,305,238,456,338,590,536
Gene_3290,189,535,537,315,193,324,223,250,316,82
Gene_3291,44,35,48,49,21,94,63,57,47,67
Gene_3292,268,411,292,255,202,286,312,442,172,446
Gene_3293,92,222,139,112,142,157,163,120,176,233
Gene_3294,16,23,16,41,16,14,10,22,28,25
Gene_3295,22,8,11,11,11,7,12,22,8,13
Gene_3296,195,84,95,152,87,84,122,95,69,93
Gene_3297,97,92,94,76,84,92,122,82,142,115
Gene_3298,164,111,179,165,111,282,187,215,296,170
Gene_3299,282,663,421,358,429,375,476,343,281,642
Gene_3300,347,201,429,209,238,150,242,268,256,173
Gene_3301,9,15,13,6,16,21,11,19,8,11
Gene_3302,380,443,420,548,349,391,670,737,495,376
Gene_3303,28,30,38,27,32,52,42,56,40,23
Gene_3304,717,708,517,576,343,820,598,322,165,370
Gene_3305,479,517,748,180,379,457,376,319,736,618
Gene_3306,369,202,330,355,198,234,213,353,164,259
Gene_3307,213,431,189,148,116,180,232,358,361,447
Gene_3308,58,215,161,222,232,96,157,179,324,224
Gene_3309,66,63,65,60,54,49,43,59,58,36
Gene_3310,25,31,18,16,19,24,19,22,15,23
Gene_3311,341,194,210,146,228,271,404,175,216,159
Gene_3312,423,297,513,604,353,259,360,266,489,460
Gene_3313,40,65,42,25,30,26,27,52,12,62
Gene_3314,346,321,129,344,292,266,660,256,370,245
Gene_3315,62,58,76,82,56,69,102,68,66,110
Gene_3316,286,408,371,570,235,335,381,266,164,276
Gene_3317,249,480,287,187,378,188,212,153,251,154
Gene_3318,339,327,153,268,228,254,170,213,180,172
Gene_3319,204,289,579,312,341,425,337,357,398,456
Gene_3320,67,121,117,132,93,66,182,218,107,122
Gene_3321,161,229,332,319,212,271,118,419,286,233
Gene_3322,66,28,33,29,61,36,44,43,24,72
Gene_3323,383,462,248,408,302,343,220,425,222,268
Gene_3324,138,125,101,124,136,125,87,125,94,162
Gene_3325,230,250,127,212,472,171,157,363,379,254
Gene_3326,214,292,289,309,206,259,145,283,153,246
Gene_3327,517,368,385,250,252,585,510,345,378,431
Gene_3328,169,127,195,389,324,322,159,489,365,257
Gene_3329,521,614,321,410,620,602,631,489,404,261
Gene_3330,249,449,512,501,573,478,471,452,277,665
Gene_3331,60,47,38,18,24,18,60,32,29,12
Gene_3332,91,118,101,108,133,83,98,93,145,189
Gene_3333,72,81,120,101,56,52,80,97,76,51
Gene_3334,73,94,73,53,67,69,72,59,79,104
Gene_3335,15,23,9,14,28,26,26,14,23,16
Gene_3336,323,280,130,210,203,285,226,152,307,260
Gene_3337,103,224,139,160,107,126,241,196,137,149
Gene_3338,75,174,195,230,91,189,160,256,117,175
Gene_3339,276,213,236,358,453,262,220,169,221,292
Gene_3340,192,296,182,343,421,192,343,277,269,275
Gene_3341,187,239,273,179,229,220,567,239,442,143
Gene_3342,187,269,261,197,275,190,271,218,167,374
Gene_3343,71,108,96,79,88,95,92,99,91,124
Gene_3344,303,363,222,162,232,235,205,219,385,532
Gene_3345,229,359,425,712,448,460,675,596,370,548
Gene_3346,387,388,710,410,431,601,380,496,500,385
Gene_3347,392,168,373,624,490,354,430,325,415,248
Gene_3348,510,413,356,378,356,207,267,332,341,430
Gene_3349,262,221,192,242,224,155,251,432,129,218
Gene_3350,98,63,94,55,44,81,90,50,132,63
Gene_3351,422,188,325,547,277,656,294,300,389,542
Gene_3352,471,335,349,360,645,374,374,516,245,276
Gene_3353,180,219,361,231,126,196,217,204,150,140
Gene_3354,349,179,430,639,349,325,293,204,118,325
Gene_3355,260,287,163,211,248,249,265,382,250,223
Gene_3356,40,64,36,115,24,47,52,75,76,59
Gene_3357,446,235,267,312,333,290,388,266,400,372
Gene_3358,217,146,154,104,165,144,163,175,138,115
Gene_3359,162,234,219,184,226,211,226,220,218,256
Gene_3360,362,410,216,213,221,196,357,191,294,294
Gene_3361,236,285,452,289,418,577,471,653,415,496
Gene_3362,387,399,299,414,216,384,332,446,189,224
Gene_3363,205,212,212,193,74,132,54,102,107,246
Gene_3364,31,47,20,33,8,13,19,25,22,17
Gene_3365,157,304,167,187,121,155,136,74,264,104
Gene_3366,156,314,155,410,310,257,334,222,305,281
Gene_3367,235,228,170,232,266,235,266,179,206,282
Gene_3368,248,353,438,309,231,498,485,387,211,382
Gene_3369,11,19,9,10,14,18,13,12,14,10
Gene_3370,443,404,266,395,507,170,230,501,372,599
Gene_3371,324,392,397,303,323,277,206,608,524,230
Gene_3372,71,158,109,100,184,66,62,54,110,108
Gene_3373,52,25,71,36,71,42,35,58,71,65
Gene_3374,287,346,317,134,249,296,336,363,370,360
Gene_3375,404,200,360,296,239,181,249,306,158,305
Gene_3376,406,261,388,294,554,683,495,349,239,522
Gene_3377,128,122,83,112,75,89,59,164,81,143
Gene_3378,124,364,334,341,235,244,185,226,360,330
Gene_3379,450,214,400,432,516,297,590,452,461,538
Gene_3380,461,591,533,524,362,509,441,328,1001,368
Gene_3381,193,557,428,234,605,473,482,561,355,427
Gene_3382,575,328,311,606,773,366,496,435,897,415
Gene_3383,308,364,462,626,352,562,512,479,460,625
Gene_3384,289,612,453,388,718,570,918,466,305,495
Gene_3385,258,245,144,411,266,223,187,233,150,202
Gene_3386,98,103,45,102,81,64,54,90,56,71
Gene_3387,98,78,49,78,68,93,86,75,33,97
Gene_3388,72,54,55,30,77,54,89,111,42,51
Gene_3389,6,10,13,11,4,9,5,10,10,2
Gene_3390,225,235,178,153,313,106,186,233,223,221
Gene_3391,510,452,484,581,507,593,514,549,432,520
Gene_3392,64,56,26,41,93,70,56,44,48,25
Gene_3393,405,208,235,93,219,431,178,420,262,213
Gene_3394,766,288,318,293,264,423,361,406,546,401
Gene_3395,694,407,272,599,392,544,529,384,569,308
Gene_3396,184,234,331,468,165,383,340,382,360,575
Gene_3397,684,292,197,492,240,602,300,385,500,631
Gene_3398,243,144,174,303,208,203,414,225,354,198
Gene_3399,171,130,91,142,129,145,63,123,179,131
Gene_3400,55,21,31,65,50,70,53,26,19,92
Gene_3401,221,89,84,190,162,167,191,202,92,133
Gene_3402,259,307,369,240,320,246,220,230,239,286
Gene_3403,606,455,549,374,617,436,276,401,421,557
Gene_3404,94,105,143,89,112,98,65,138,140,129
Gene_3405,317,103,247,355,259,208,352,391,280,220
Gene_3406,299,403,356,264,318,322,201,231,291,354
Gene_3407,30,105,92,49,85,93,172,50,136,85
Gene_3408,40,43,12,27,23,30,23,23,10,16
Gene_3409,600,673,560,350,506,415,684,521,464,645
Gene_3410,368,387,633,369,499,777,658,602,483,505
Gene_3411,241,224,240,116,180,226,102,362,107,235
Gene_3412,110,90,50,107,111,136,115,140,133,72
Gene_3413,487,633,325,356,646,431,533,318,382,315
Gene_3414,74,98,81,69,76,87,122,130,86,76
Gene_3415,495,466,319,439,407,206,266,205,571,309
Gene_3416,252,137,244,252,292,208,369,266,298,215
Gene_3417,61,75,66,74,82,30,66,47,54,46
Gene_3418,419,486,578,251,408,601,361,450,497,310
Gene_3419,20,37,28,35,38,38,22,24,73,24
Gene_3420,222,258,72,212,207,191,224,163,94,298
Gene_3421,326,185,214,153,337,291,418,296,418,291
Gene_3422,105,91,61,97,70,147,147,54,111,143
Gene_3423,228,317,731,464,413,381,224,247,288,402
Gene_3424,282,248,279,174,379,207,452,315,162,267
Gene_3425,182,278,184,279,290,369,307,497,396,313
Gene_3426,160,157,204,158,154,169,153,279,137,143
Gene_3427,561,299,272,326,622,335,474,533,753,567
Gene_3428,477,563,276,560,571,277,419,421,477,310
Gene_3429,276,253,273,238,220,218,262,207,277,128
Gene_3430,264,217,236,324,517,276,218,311,524,265
Gene_3431,135,165,148,111,119,248,85,160,226,103
Gene_3432,694,243,592,492,266,440,581,618,498,505
Gene_3433,276,232,221,297,252,390,293,255,357,319
Gene_3434,435,305,244,184,364,155,168,178,251,432
Gene_3435,20,16,14,14,17,20,13,15,19,35
Gene_3436,223,288,232,532,349,283,615,326,229,459
Gene_3437,16,21,15,41,25,25,31,20,19,19
Gene_3438,248,302,276,282,422,436,272,191,212,195
Gene_3439,181,317,173,210,139,246,166,372,257,216
Gene_3440,308,333,216,170,369,271,224,470,223,229
Gene_3441,867,393,346,597,384,596,690,698,372,362
Gene_3442,462,773,773,235,517,446,707,298,752,400
Gene_3443,34,55,60,29,61,20,37,26,27,48
Gene_3444,705,524,280,286,265,260,408,491,624,434
Gene_3445,52,33,92,46,18,72,48,47,120,57
Gene_3446,133,153,56,182,250,162,155,146,163,166
Gene_3447,266,244,147,273,292,209,182,293,158,130
Gene_3448,413,340,365,282,265,409,347,372,212,251
Gene_3449,273,477,311,360,452,235,503,375,411,291
Gene_3450,155,237,185,236,211,212,232,198,275,204
Gene_3451,212,153,193,138,187,133,286,409,172,214
Gene_3452,143,240,180,544,142,293,307,206,187,389
Gene_3453,79,68,48,44,56,65,46,66,53,55
Gene_3454,55,67,62,55,60,96,45,56,119,38
Gene_3455,215,293,385,299,325,367,418,203,430,487
Gene_3456,194,201,154,189,211,263,277,163,362,118
Gene_3457,25,24,33,20,54,47,31,11,61,51
